,Amper1,Amper2
5218,"('สาทร', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')"
5219,"('สาทร', 'กรุงเทพมหานคร')","('คลองเตย', 'กรุงเทพมหานคร')"
5220,"('สาทร', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')"
5221,"('สาทร', 'กรุงเทพมหานคร')","('ป้อมปราบศัตรูพ่าย', 'กรุงเทพมหานคร')"
5222,"('สาทร', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')"
5223,"('สาทร', 'กรุงเทพมหานคร')","('ยานนาวา', 'กรุงเทพมหานคร')"
5224,"('สาทร', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')"
5225,"('สาทร', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')"
5226,"('สาทร', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')"
5227,"('สาทร', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')"
5228,"('สาทร', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')"
5229,"('สาทร', 'กรุงเทพมหานคร')","('ราษฎร์บูรณะ', 'กรุงเทพมหานคร')"
5230,"('สาทร', 'กรุงเทพมหานคร')","('บางคอแหลม', 'กรุงเทพมหานคร')"
5231,"('สาทร', 'กรุงเทพมหานคร')","('จอมทอง', 'กรุงเทพมหานคร')"
5232,"('สาทร', 'กรุงเทพมหานคร')","('วัฒนา', 'กรุงเทพมหานคร')"
5233,"('สาทร', 'กรุงเทพมหานคร')","('พระประแดง', 'สมุทรปราการ')"
5234,"('บางซื่อ', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')"
5235,"('บางซื่อ', 'กรุงเทพมหานคร')","('พญาไท', 'กรุงเทพมหานคร')"
5236,"('บางซื่อ', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')"
5237,"('บางซื่อ', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')"
5238,"('บางซื่อ', 'กรุงเทพมหานคร')","('บางพลัด', 'กรุงเทพมหานคร')"
5239,"('บางซื่อ', 'กรุงเทพมหานคร')","('ดินแดง', 'กรุงเทพมหานคร')"
5240,"('บางซื่อ', 'กรุงเทพมหานคร')","('จตุจักร', 'กรุงเทพมหานคร')"
5241,"('บางซื่อ', 'กรุงเทพมหานคร')","('หลักสี่', 'กรุงเทพมหานคร')"
5242,"('บางซื่อ', 'กรุงเทพมหานคร')","('เมืองนนทบุรี', 'นนทบุรี')"
5243,"('บางซื่อ', 'กรุงเทพมหานคร')","('บางกรวย', 'นนทบุรี')"
5244,"('จตุจักร', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')"
5245,"('จตุจักร', 'กรุงเทพมหานคร')","('พญาไท', 'กรุงเทพมหานคร')"
5246,"('จตุจักร', 'กรุงเทพมหานคร')","('บางเขน', 'กรุงเทพมหานคร')"
5247,"('จตุจักร', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')"
5248,"('จตุจักร', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')"
5249,"('จตุจักร', 'กรุงเทพมหานคร')","('บางพลัด', 'กรุงเทพมหานคร')"
5250,"('จตุจักร', 'กรุงเทพมหานคร')","('ดินแดง', 'กรุงเทพมหานคร')"
5251,"('จตุจักร', 'กรุงเทพมหานคร')","('บางซื่อ', 'กรุงเทพมหานคร')"
5252,"('จตุจักร', 'กรุงเทพมหานคร')","('ลาดพร้าว', 'กรุงเทพมหานคร')"
5253,"('จตุจักร', 'กรุงเทพมหานคร')","('หลักสี่', 'กรุงเทพมหานคร')"
5254,"('จตุจักร', 'กรุงเทพมหานคร')","('สายไหม', 'กรุงเทพมหานคร')"
5255,"('จตุจักร', 'กรุงเทพมหานคร')","('วังทองหลาง', 'กรุงเทพมหานคร')"
5256,"('จตุจักร', 'กรุงเทพมหานคร')","('เมืองนนทบุรี', 'นนทบุรี')"
5257,"('จตุจักร', 'กรุงเทพมหานคร')","('ปากเกร็ด', 'นนทบุรี')"
5258,"('บางคอแหลม', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')"
5259,"('บางคอแหลม', 'กรุงเทพมหานคร')","('คลองเตย', 'กรุงเทพมหานคร')"
5260,"('บางคอแหลม', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')"
5261,"('บางคอแหลม', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')"
5262,"('บางคอแหลม', 'กรุงเทพมหานคร')","('ยานนาวา', 'กรุงเทพมหานคร')"
5263,"('บางคอแหลม', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')"
5264,"('บางคอแหลม', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')"
5265,"('บางคอแหลม', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')"
5266,"('บางคอแหลม', 'กรุงเทพมหานคร')","('บางขุนเทียน', 'กรุงเทพมหานคร')"
5267,"('บางคอแหลม', 'กรุงเทพมหานคร')","('ภาษีเจริญ', 'กรุงเทพมหานคร')"
5268,"('บางคอแหลม', 'กรุงเทพมหานคร')","('ราษฎร์บูรณะ', 'กรุงเทพมหานคร')"
5269,"('บางคอแหลม', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')"
